timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
21330,10.05,-8.56,30.12,1.13,8.73,2.32
21365,7.92,-7.61,32.50,0.97,8.73,2.35
21399,4.38,-7.83,33.57,0.85,8.73,2.24
21434,0.94,-7.43,34.54,0.74,8.73,2.13
21469,-2.32,-5.71,33.83,0.74,8.73,1.99
21504,-4.42,-5.42,31.27,0.85,8.73,1.86
21539,-5.06,-5.32,27.59,0.93,8.73,1.81
21574,-6.55,-5.25,24.03,0.84,8.73,1.76
21609,-6.86,-3.21,20.80,0.73,8.73,1.64
21644,-5.82,-1.09,18.75,0.64,8.73,1.41
21679,-3.15,2.24,17.10,0.68,8.73,1.09
21714,-0.93,3.47,15.29,0.88,8.73,0.85
21749,2.68,2.92,15.24,1.14,8.73,0.81
21784,6.37,2.42,16.20,1.37,8.73,0.95
21819,8.95,-2.47,17.79,1.54,8.73,1.21
21854,11.77,-4.02,20.71,1.49,8.73,1.43
21889,12.82,-5.12,24.14,1.41,8.73,1.56
21924,12.36,-5.63,27.51,1.33,8.73,1.63
21959,11.11,-7.02,30.32,1.24,8.73,1.64
21994,9.06,-6.32,31.89,1.18,8.73,1.62
22029,5.58,-5.92,32.42,1.16,8.73,1.55
22064,2.63,-6.09,33.65,1.19,8.73,1.55
22099,-0.62,-5.17,32.81,1.30,8.73,1.55
22134,-2.05,-5.78,29.70,1.46,8.73,1.60
22169,-5.06,-6.29,28.30,1.52,8.73,1.72
22204,-5.00,-6.47,24.75,1.61,8.73,1.87
22239,-6.40,-6.86,22.54,1.62,8.73,2.07
22274,-5.83,-7.48,19.65,1.56,8.73,2.27
22309,-4.91,-7.01,16.45,1.42,8.73,2.45
22344,-3.57,-6.78,14.29,1.17,8.73,2.38
22384,1.75,-3.83,14.82,0.99,8.73,2.08
22419,5.57,-0.85,15.41,1.06,8.73,1.79
22454,7.13,-0.00,15.40,1.20,8.73,1.64
22489,9.45,-1.62,17.20,1.32,8.73,1.67
22524,11.67,-3.42,20.75,1.35,8.73,1.76
22559,12.70,-6.30,23.11,1.27,8.73,1.84
22594,12.52,-6.36,26.76,1.14,8.73,1.87
22628,10.84,-6.63,29.40,1.06,8.73,1.87
22663,8.87,-6.46,31.44,0.97,8.73,1.75
22698,5.37,-5.74,32.02,0.93,8.73,1.63
22733,2.89,-5.18,32.94,0.95,8.73,1.62
22768,-0.50,-5.48,33.52,0.99,8.73,1.63
22803,-2.89,-5.43,30.87,0.98,8.73,1.69
22839,-5.48,-5.17,29.17,0.90,8.73,1.70
22873,-6.96,-4.07,26.55,0.84,8.73,1.69
22909,-7.38,-2.94,23.65,0.84,8.73,1.66
22943,-5.84,-2.22,20.59,0.85,8.73,1.64
22978,-5.35,-1.13,17.96,0.87,8.73,1.60
23013,-2.18,-1.80,16.18,0.92,8.73,1.59
23048,1.49,-2.15,15.28,0.93,8.73,1.63
23083,5.42,-2.14,15.46,0.99,8.73,1.65
23118,8.83,-2.31,16.21,1.02,8.73,1.69
23153,11.26,-3.39,18.65,1.08,8.73,1.74
23188,12.81,-3.94,21.34,1.15,8.73,1.79
23223,12.87,-4.41,24.09,1.20,8.73,1.86
23258,12.42,-3.72,26.23,1.25,8.73,1.99
23293,10.95,-6.50,28.54,1.26,8.73,2.20
23329,8.33,-7.42,30.82,1.17,8.73,2.34
23364,5.03,-8.11,32.06,1.00,8.73,2.38
23398,2.03,-7.36,33.12,0.87,8.73,2.31
23433,-1.25,-7.15,34.36,0.87,8.73,2.16
23468,-3.27,-5.77,30.88,1.01,8.73,2.01
23503,-6.12,-4.08,28.65,1.25,8.73,1.95
23538,-6.34,-6.14,24.61,1.47,8.73,2.07
23573,-6.44,-7.60,21.22,1.50,8.73,2.26
23608,-6.44,-8.74,18.77,1.35,8.73,2.42
23643,-4.88,-8.02,16.18,1.10,8.73,2.47
23678,-2.76,-7.31,14.57,0.85,8.73,2.40
23713,0.22,-5.54,13.83,0.63,8.73,2.31
